host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
200188,George,2010,Aug-13,45246,Westerpark,Amsterdam,North Holland,1015 SV,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,2,20,3,within a few hours,0.86,62,92,9,9,10,10,10,9
201541,Floor,2010,Aug-14,5026987,Oud-Noord,Amsterdam,Noord-Holland,1023 AT,Netherlands,House,Entire home/apt,4,1,2,2,Real Bed,99,2,40,2,within an hour,1,0,,,,,,,
202005,Annemarie,2010,Aug-15,5150374,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074 XA,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,1,0,1,within a day,1,4,85,10,9,9,10,10,9
202748,Wouter,2010,Aug-16,45618,Westerpark,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,105,2,15,4,within a day,1,73,95,9,9,10,10,9,9
203202,Sakshin;,2010,Aug-16,45704,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Real Bed,67,2,25,3,within an hour,0.98,143,88,9,9,9,9,8,9
203202,Sakshin;,2010,Aug-16,983021,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,57,2,25,3,within an hour,0.98,32,85,9,9,9,9,8,8
203202,Sakshin;,2010,Aug-16,155050,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Airbed,57,2,25,3,within an hour,0.98,113,88,9,9,9,9,8,9
229241,Dirk,2010,09-Sep,2079528,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,Netherlands,Apartment,Entire home/apt,6,1,3,4,Real Bed,175,4,50,2,within an hour,1,18,99,9,9,10,10,9,9
210082,Lisa,2010,Aug-23,4563750,Zuid,Amsterdam,Noord-Holland,1071,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,160,2,10,3,within a day,0.64,1,100,10,10,10,10,10,10
211696,Ivar,2010,Aug-24,47061,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 LZ,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,100,2,25,5,within an hour,1,108,96,9,9,10,10,10,9
213960,Riek,2010,Aug-26,792104,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,8,1,1,8,Real Bed,280,4,30,3,within an hour,1,35,89,8,9,10,10,10,9
213960,Riek,2010,Aug-26,47333,Centrum-West,Amsterdam,North Holland,1012 GB,Netherlands,Apartment,Entire home/apt,5,1,,3,Real Bed,135,2,35,3,within an hour,1,35,89,9,9,10,10,10,9
213960,Riek,2010,Aug-26,65230,Centrum-West,Amsterdam,North Holland,1012 GB,Netherlands,Apartment,Entire home/apt,5,1,,5,Real Bed,135,2,35,3,within an hour,1,36,89,8,8,9,10,10,8
215655,Chad,2010,Aug-28,5547017,Centrum-West,Amsterdam,Noord-Holland,1012da,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,2,50,1,within a few hours,1,0,,,,,,,
219080,Franklin,2010,Aug-31,48076,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,6,2,3,5,Real Bed,260,4,30,4,within a day,0.83,24,97,9,9,10,10,10,9
219460,Jay,2010,09-Jan,48149,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,107,2,23,2,within an hour,1,105,94,10,9,10,10,10,9
224275,Arnoud,2010,09-May,5595867,Noord-Oost,Amsterdam,NH,1024 BE,Netherlands,House,Private room,2,1,1,1,Real Bed,55,2,10,2,within an hour,1,0,,,,,,,
224516,Tom,2010,09-May,4630663,Centrum-Oost,Amsterdam,Noord-Holland,,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,199,1,0,3,within an hour,1,0,,,,,,,
225987,Joanna & MP,2010,09-Jun,49552,Centrum-West,Amsterdam,North Holland,1013 EE,Netherlands,Apartment,Entire home/apt,8,2,3,8,Real Bed,300,6,40,1,within an hour,1,153,97,10,10,10,10,10,9
226808,Johnny & Caroline,2010,09-Jul,261902,Oud-Oost,Amsterdam,North Holland,1092,Netherlands,Apartment,Entire home/apt,4,2,2,2,Real Bed,140,2,20,5,within a day,1,21,97,9,10,10,10,9,10
227530,Klaas,2010,09-Jul,49790,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 ZW,Netherlands,Boat,Entire home/apt,3,1,2,2,Real Bed,199,2,40,2,within a few hours,1,70,99,10,10,10,10,10,10
227941,Sasha,2010,09-Aug,166520,Oud-Oost,Amsterdam,North Holland,1093,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,145,2,25,2,within an hour,0.96,45,97,10,9,10,10,9,10
229174,Sabine,2010,09-Sep,190527,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,67,2,50,2,within a day,0.7,18,96,10,9,9,10,10,9
229241,Dirk,2010,09-Sep,2079528,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,Netherlands,Apartment,Entire home/apt,6,1,3,4,Real Bed,175,4,50,2,within an hour,1,18,99,9,9,10,10,9,9
230246,Daan,2010,09-Oct,50263,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,165,2,35,2,within a day,0.7,111,98,10,10,10,10,9,10
231946,Raymond,2010,09-Dec,50523,Centrum-West,Amsterdam,North Holland,1016,Netherlands,Bed & Breakfast,Private room,2,1,1,2,Real Bed,100,1,0,2,within an hour,1,26,98,10,10,10,10,10,10
232321,Evert,2010,09-Dec,734886,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,Apartment,Entire home/apt,6,1,2,4,Real Bed,99,2,30,3,within an hour,0.96,0,,,,,,,
232321,Evert,2010,09-Dec,50570,Bos en Lommer,Amsterdam,Amsterdam,1055SC,Netherlands,Apartment,Entire home/apt,4,1,1,5,Real Bed,79,2,30,3,within an hour,0.96,77,93,9,9,10,10,8,9
237840,Sjoerd,2010,Sep-17,51667,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,105,2,45,5,within a few hours,1,76,96,10,10,10,10,10,9
237840,Sjoerd,2010,Sep-17,2899247,Watergraafsmeer,Amsterdam,Noord-Holland,1098 TJ,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,2,30,4,within a few hours,1,3,100,10,9,10,10,9,10
240194,Alexander,2010,Sep-20,1267968,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VP,Netherlands,Apartment,Entire home/apt,7,1,3,4,Pull-out Sofa,199,2,20,1,within a few hours,0.97,2,,,,,,,
240194,Alexander,2010,Sep-20,97390,Zuid,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,7,1,3,4,Pull-out Sofa,189,2,20,1,within a few hours,0.97,21,84,7,9,9,9,9,8
240194,Alexander,2010,Sep-20,52038,Zuid,De Pijp,North Holland,1072,Netherlands,Apartment,Entire home/apt,5,1,2,3,Pull-out Sofa,140,2,20,2,within a few hours,1,5,86,8,9,9,9,10,8
240194,Alexander,2010,Sep-20,54237,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VP,Netherlands,Apartment,Private room,3,1,1,2,Pull-out Sofa,99,1,15,1,within a few hours,0.97,2,90,9,10,10,10,10,9
240194,Alexander,2010,Sep-20,93807,Zuid,Amsterdam,North Holland,1072,Netherlands,Apartment,Shared room,2,1,1,1,Pull-out Sofa,69,1,10,2,within a few hours,0.97,2,100,7,8,7,8,9,8
243018,Paul,2010,Sep-23,4445005,Centrum-West,Amsterdam,North Holland,1015 LP,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within a few hours,1,7,100,10,10,10,10,10,10
244255,Amar,2010,Sep-24,52833,Westerpark,Amsterdam,North Holland,1051 GL,Netherlands,Apartment,Entire home/apt,4,1,1,2,Futon,74,2,17,1,within an hour,1,86,82,7,8,9,9,9,8
246338,Paul,2010,Sep-27,193088,Westerpark,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,5,1,2,4,Real Bed,60,1,20,1,within a few hours,1,66,89,9,9,10,10,9,9
246493,Dotti,2010,Sep-27,53692,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Private room,4,1,1,4,Real Bed,72,2,20,2,within a few hours,0.98,84,90,9,9,9,9,9,9
246493,Dotti,2010,Sep-27,53067,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,79,2,15,2,within a few hours,0.98,99,93,9,9,9,9,10,9
246493,Dotti,2010,Sep-27,53693,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,79,2,0,2,within a few hours,0.98,116,93,9,9,10,10,10,9
247625,Nicky,2010,Sep-28,53233,IJburg - Zeeburgereiland,Amsterdam,North Holland,1086 ZM,Netherlands,House,Entire home/apt,4,1,2,2,Real Bed,160,2,45,2,a few days or more,0.42,3,100,10,9,10,10,9,10
247822,Georg,2010,Sep-28,53671,Westerpark,Amsterdam,North Holland,1013 NN,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,2,within an hour,1,119,93,9,9,10,10,9,9
249794,Marieke,2010,Sep-30,107195,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,110,2,30,4,within a day,0.75,18,92,9,9,10,10,9,9
249835,Alexandra,2010,Sep-30,912209,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 HK,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,85,2,15,3,within a day,0.65,1,80,8,10,8,8,6,8
249924,Andrew,2010,Sep-30,1415090,Westerpark,Amsterdam,North Holland,1052,Netherlands,Apartment,Private room,3,3,1,1,Real Bed,48,2,8,3,N/A,N/A,0,,,,,,,
259495,Marcel,2010,10-Dec,4851638,Centrum-West,Amsterdam,Noord-Holland,1015 JG,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,90,2,25,1,within an hour,1,2,100,9,10,10,9,10,9
260785,Lotte,2010,Oct-13,55256,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Private room,2,1,1,1,Pull-out Sofa,70,1,17,2,within an hour,1,30,95,9,9,10,10,10,9
262799,Niels,2010,Oct-15,3255105,IJburg - Zeeburgereiland,Amsterdam,North Holland,1087,Netherlands,House,Entire home/apt,8,2,4,5,Real Bed,190,5,35,4,within a few hours,1,7,91,9,9,10,10,9,9
262846,Walther,2010,Oct-15,55621,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,150,1,0,6,within a day,0.67,9,98,10,9,10,10,9,9
262846,Walther,2010,Oct-15,1876191,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,400,1,0,1,within a day,0.67,0,,,,,,,
263146,Renec,2010,Oct-16,59948,Osdorp,Amsterdam,North Holland,1068,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,1,0,1,within a few hours,0.9,47,95,9,9,10,10,9,9
263233,Jan Willem,2010,Oct-16,55709,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1017 ZJ,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,119,2,35,4,within an hour,1,38,99,10,10,10,10,10,10
263844,Carlos & Claudia,2010,Oct-17,55807,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,2,within a few hours,0.9,73,97,10,10,10,10,9,9
263888,Frank,2010,Oct-17,5313835,Bos en Lommer,Amsterdam,Noord-Holland,1056xb,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,2,30,2,within an hour,1,2,100,10,10,9,10,10,10
125667,Michèle,2010,May-16,1018703,Zuid,Amsterdam,North Holland,1072 AW,Netherlands,Boat,Entire home/apt,2,1,0,1,Real Bed,100,2,45,3,within an hour,1,46,92,9,9,9,9,9,9
126790,Christopher,2010,May-17,1088859,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within an hour,1,18,99,10,9,10,10,10,9
127233,Ingeborg,2010,May-18,29554,Centrum-West,Amsterdam,NH,1013,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,1,0,4,within a day,0.9,63,96,10,9,10,10,10,9
264178,Cornelie,2010,Oct-17,55868,Zuid,Amsterdam,North Holland,1071 DN,Netherlands,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,99,2,20,2,within an hour,1,57,97,10,10,10,10,10,10
264660,Rene,2010,Oct-18,1194098,Centrum-West,Amsterdam,North Holland,1013 KH,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,140,4,35,3,within an hour,1,17,99,10,10,10,10,10,9
264690,Johan,2010,Oct-18,260476,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Bed & Breakfast,Entire home/apt,3,1,1,3,Real Bed,120,2,25,3,within a few hours,1,12,96,9,9,9,9,10,9
264690,Johan,2010,Oct-18,260362,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,2,0,3,within a few hours,1,4,100,10,10,10,10,10,10
264963,Ramzi,2010,Oct-18,55985,Centrum-West,Amsterdam,North Holland,1053 DC,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,85,2,30,3,within an hour,1,109,85,9,9,9,9,9,8
266155,Bo,2010,Oct-19,1126416,Zuid,Amsterdam,North Holland,1071,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,275,1,0,3,within a day,0.8,6,100,9,10,10,10,10,10
266602,Tabitha,2010,Oct-20,211690,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,129,1,0,5,within a day,1,15,98,10,10,10,10,10,9
267422,Willem,2010,Oct-21,56442,Westerpark,Amsterdam,North Holland,1013,Netherlands,Apartment,Private room,1,1,1,1,Real Bed,125,1,0,3,N/A,N/A,0,,,,,,,
273329,Bart,2010,Oct-28,57408,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,85,2,10,2,within an hour,1,213,97,10,10,10,10,9,10
275886,Robert,2010,11-Jan,57811,Centrum-Oost,Amsterdam,North Holland,1018 NK,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,2,25,1,within an hour,1,6,100,10,10,10,10,10,10
276068,The One Roomed Guesthouse-BB,2010,11-Jan,57841,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Bed & Breakfast,Entire home/apt,4,1,1,4,Real Bed,119,2,25,3,within a few hours,0.96,174,94,10,9,10,9,9,9
276959,Lisa,2010,11-Feb,404740,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,House,Entire home/apt,5,1,3,4,Real Bed,250,1,0,6,within a few hours,0.91,1,100,10,10,10,10,10,10
276959,Lisa,2010,11-Feb,57978,Zuid,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,3,1,1,3,Real Bed,95,2,30,4,within a few hours,0.91,92,93,9,10,10,10,10,9
278253,Marcel,2010,11-Apr,58211,Centrum-West,Amsterdam,North Holland,1016 EZ,Netherlands,Apartment,Entire home/apt,4,2,2,2,Real Bed,195,2,45,2,within an hour,1,17,95,10,9,10,10,10,10
278253,Marcel,2010,11-Apr,1508856,Centrum-West,Amsterdam,North Holland,1016 EZ,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,195,2,45,2,within an hour,1,38,98,10,10,10,10,10,10
280614,Pieter,2010,11-Jul,58600,Westerpark,Amsterdam,North Holland,1051,Netherlands,Apartment,Entire home/apt,8,1,2,8,Real Bed,120,4,45,1,within a day,0.95,55,90,9,8,9,10,9,9
284023,Arnoud,2010,11-Nov,701898,Watergraafsmeer,Amsterdam,North Holland,1096,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,99,1,0,4,within a day,1,5,100,10,10,10,10,10,10
287499,Rachel,2010,Nov-15,474380,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,6,within a few hours,1,3,100,9,10,10,9,10,9
288514,Hev,2010,Nov-16,59963,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,4,0,1,1,Real Bed,125,4,0,3,within an hour,1,33,91,9,9,10,10,10,9
288514,Hev,2010,Nov-16,59968,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,150,6,0,3,within an hour,1,26,87,8,8,10,9,9,8
288514,Hev,2010,Nov-16,221060,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,4,0,1,2,Real Bed,150,4,0,3,within an hour,1,12,100,10,9,9,9,9,9
288514,Hev,2010,Nov-16,299706,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,100,4,0,3,within an hour,1,3,100,9,10,10,10,9,8
288514,Hev,2010,Nov-16,300954,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,100,4,0,3,within an hour,1,8,90,9,9,9,9,10,9
288514,Hev,2010,Nov-16,1384831,Bos en Lommer,Amsterdam,North Holland,1056 XL,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,135,1,0,3,within an hour,1,3,100,10,10,10,10,9,9
288514,Hev,2010,Nov-16,1642861,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 BX,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,3,within an hour,1,3,100,10,10,10,10,9,7
288514,Hev,2010,Nov-16,4410590,Westerpark,Amsterdam,North Holland,1052 KE,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,3,within an hour,1,0,,,,,,,
288514,Hev,2010,Nov-16,4002859,Centrum-West,Amsterdam,North Holland,1012 TE,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,110,1,0,3,within an hour,1,8,90,10,10,10,10,10,9
288514,Hev,2010,Nov-16,772474,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,100,2,0,3,within an hour,1,10,94,10,10,10,10,10,9
295735,Anna,2010,Nov-22,5665907,De Baarsjes - Oud-West,Amsterdam,NH,1056,Netherlands,Apartment,Private room,1,1,1,1,Real Bed,65,1,0,2,within a few hours,1,0,,,,,,,
298655,Filipa,2010,Nov-25,216225,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,2,within a day,0.94,129,91,9,9,9,9,10,9
298957,Kate,2010,Nov-25,61680,Centrum-West,Jordaan,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,100,2,20,5,within a few hours,1,45,97,10,10,10,10,10,9
301340,Jessica,2010,Nov-27,62015,Oud-Oost,Amsterdam,North Holland,1094,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,0,2,within a day,0.85,5,95,10,10,10,10,8,8
303781,Ruth,2010,Nov-29,711895,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,4,2,2,4,Real Bed,300,4,40,1,within a few hours,1,9,88,9,9,9,10,10,9
303781,Ruth,2010,Nov-29,1730433,Centrum-West,Amsterdam,North Holland,1012 NH,Netherlands,Apartment,Entire home/apt,4,1.5,1,3,Real Bed,156,1,0,1,within a few hours,1,6,100,10,10,9,10,10,9
303781,Ruth,2010,Nov-29,3055265,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,4,1,1,3,Real Bed,200,2,0,1,within a few hours,1,13,92,9,10,10,10,9,9
306192,Conny,2010,12-Jan,64736,De Baarsjes - Oud-West,Amsterdam,North Holland,,Netherlands,Boat,Entire home/apt,2,1.5,1,1,Real Bed,110,1,0,3,within a day,1,29,96,10,10,10,10,10,9
307265,Janto,2010,12-Feb,63008,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,6,1,,3,Real Bed,89,2,35,3,within a day,0.7,110,94,9,9,10,10,9,9
307370,Sophie,2010,12-Feb,63016,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,99,1,24,2,within a day,0.8,6,97,10,10,10,10,10,10
311067,Dan,2010,12-Jun,2456244,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,55,1,0,4,within a few hours,1,13,91,9,9,10,10,10,9
312121,Morgan,2010,12-Jul,63872,Centrum-Oost,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,127,2,40,3,within a day,0.9,38,98,10,10,10,10,10,9
312454,Rachelle,2010,12-Jul,4587668,Centrum-Oost,Amsterdam,North Holland,1017 KL,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,105,2,20,2,within an hour,1,2,100,10,10,10,10,10,9
312863,Marijntje,2010,12-Aug,64769,Centrum-Oost,Amsterdam,North Holland,1017 XL,Netherlands,House,Entire home/apt,6,2.5,3,6,Real Bed,350,4,50,5,within a day,0.56,18,97,10,10,10,9,10,9
316285,Sarah,2010,12-Nov,71236,Centrum-Oost,Amsterdam,North Holland,1011 JV,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,103,2,23,1,within a few hours,0.8,67,94,10,9,9,9,10,9
317696,Maud,2010,Dec-13,347272,Centrum-West,Jordaan,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,111,1,0,1,within a day,0.86,24,94,9,10,9,10,10,9
320502,Jan,2010,Dec-16,225488,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,3,within an hour,1,10,98,9,10,10,9,10,9
323183,Beldan,2010,Dec-20,5802709,Westerpark,Amsterdam,Noord-Holland,1051 GG,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,0,5,within a few hours,1,0,,,,,,,
329249,Emmett,2010,Dec-28,1234117,Centrum-West,Amsterdam,North Holland,1016,Netherlands,Apartment,Entire home/apt,8,1,1,3,Real Bed,158,2,0,3,within an hour,1,0,,,,,,,
298957,Kate,2010,Nov-25,61680,Centrum-West,Jordaan,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,100,2,20,5,within a few hours,1,45,97,10,10,10,10,10,9
329249,Emmett,2010,Dec-28,1233994,Centrum-West,Amsterdam,North Holland,1016,Netherlands,Apartment,Entire home/apt,8,1,1,5,Pull-out Sofa,210,2,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,1237639,Centrum-West,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,7,1,4,6,Real Bed,263,6,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,1233879,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Apartment,Entire home/apt,6,1,3,5,Real Bed,365,1,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,3163199,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 BG,Netherlands,Apartment,Entire home/apt,6,1,1,3,Real Bed,95,2,0,3,within an hour,1,1,80,10,10,10,8,10,8
329249,Emmett,2010,Dec-28,642829,IJburg - Zeeburgereiland,Amsterdam,North Holland,1087,Netherlands,Apartment,Entire home/apt,5,2,3,5,Real Bed,157,3,0,3,within an hour,1,1,90,10,8,10,10,8,8
329249,Emmett,2010,Dec-28,637929,Centrum-West,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,5,1,2,5,Real Bed,157,2,0,3,within an hour,1,1,97,10,10,8,10,10,10
329249,Emmett,2010,Dec-28,1233809,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,237,1,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,638319,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,4,,2,1,Real Bed,120,1,0,3,within an hour,1,2,94,10,9,10,8,10,10
329249,Emmett,2010,Dec-28,1238420,Centrum-West,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,320,1,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,3162451,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Boat,Entire home/apt,4,1,1,2,Real Bed,161,2,0,3,within an hour,1,2,80,9,9,6,10,9,7
329249,Emmett,2010,Dec-28,636439,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,146,2,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,705064,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,188,2,0,3,within an hour,1,0,,,,,,,
329249,Emmett,2010,Dec-28,1233749,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Apartment,Entire home/apt,4,1,1,3,Real Bed,147,2,0,3,within an hour,1,1,80,6,6,6,6,8,8
329249,Emmett,2010,Dec-28,754563,De Baarsjes - Oud-West,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,132,2,0,3,within an hour,1,1,100,10,10,10,10,10,10
329249,Emmett,2010,Dec-28,1237748,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,4,1,1,2,Pull-out Sofa,105,1,0,3,within an hour,1,0,,,,,,,
